refuser_id,real_estate_alert_id,subscription_date,unsubscription_date,platform,distribution_type,estate_type,living_area_min,living_area_max,price_min,price_max,number_of_rooms,location_zipcodes,location_departement,gateway
9fae25d2-6ccd-41c4-a13d-6b28315449e4,63749863,2021-11-15 11:16:17.000000,2021-11-16 15:51:20.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{64800},,
8fc3b941-148a-4965-ad83-0695bedc291c,63604248,2021-10-26 14:29:27.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{72100},,
67216aae-57d3-45d5-bb39-aeb5591d3257,61308133,2021-02-26 08:53:08.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{66000},,
b5269ded-9380-4054-b055-51b271621bdf,62510631,2021-06-30 15:55:49.000000,,LOGICIMMO,RENT,,0,1000,0,900,"{3,4}",,"{93,95}",
ffa70462-aac7-48f8-9bfd-9ff31c4f000a,61662917,2021-04-06 18:53:39.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{94370},,
dde765e6-cfdb-41c2-9c64-1e41729bfa56,63203453,2021-09-08 21:37:24.000000,2021-09-13 07:25:09.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{06000},,
69bb2c92-f76a-4bc4-9aa5-682b898d4845,61278700,2021-02-22 22:05:19.000000,,LOGICIMMO,RENT,,50,54,750,800,"{1,2,3,4,5}",{93100},,
0d549339-efb0-4ba6-a557-bc48e2da9b24,62915981,2021-08-10 20:44:07.000000,,LOGICIMMONEUF,NEWSELL,,,,,,{3},{13470},,
86ff7631-667d-474d-b98b-4e8af0dd5a68,60955668,2021-01-18 19:55:48.000000,2021-08-18 16:52:42.000000,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,,"{1,2,3,4,5}",{69007},,
efc769de-982b-471a-b627-0360b559ea85,63796695,2021-11-21 22:05:06.000000,,LOGICIMMONEUF,INVESTMENT,,,,,,"{1,2,3,4,5}",{73210},,
4a195ac0-cefd-4cee-ad59-22cbc5edeb13,63656683,2021-11-02 17:28:56.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{29730},,
de8a61ad-eadb-44e9-b248-daedb596847f,62313585,2021-06-09 08:44:28.000000,2021-06-12 06:43:39.000000,LOGICIMMO,BUY,,90,1000,0,350000,"{1,2,3,4,5}","{06130,06530}",{06},
9a617a6e-fdf1-4eda-92bb-5beb34294c4b,61126936,2021-02-06 15:33:58.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{76600},,
470959eb-cf6a-4257-b307-0458b664fb9d,61177149,2021-02-11 22:28:51.000000,2021-09-20 09:38:22.000000,LOGICIMMO,RENT,,37,1000,0,738,"{1,2,3,4,5}",{94700},,
10115f27-df6b-442d-aa0b-5a19bf88d37e,62190390,2021-05-27 08:11:42.000000,2021-08-19 11:13:20.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{76640},,
e89d2d92-d8fa-4fc2-aec7-645b521c879b,62221974,2021-05-30 19:27:02.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,60000,"{1,2,3,4,5}",{42000},,
af561efe-1a25-4ce5-aec4-9ea12c2ade4f,63033191,2021-08-23 13:07:56.000000,2021-12-24 16:36:46.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{62590},,
dd5b26f0-d088-4243-9ab2-b484aff30323,61896819,2021-04-28 10:53:32.000000,2021-07-28 16:39:27.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,1000,"{1,2,3,4,5}","{94110,94230,94250}",,
f08786cd-9781-44e3-ac5d-bb7830e45a81,60934424,2021-01-16 17:01:30.000000,2021-02-10 06:35:06.000000,LOGICIMMO,RENT,,60,0,800,900,{3},"{13130,13340,13880}",,
e0c28184-b460-4aa8-8c82-781fff555d24,61615830,2021-04-01 15:07:30.000000,,LOGICIMMO,RENT,{APARTMENT},0,10000,0,700,"{1,2,3,4,5}","{94130,94160,94340}",,
f30b1df3-6fbe-47ef-8341-2f6e1fbad279,60872940,2021-01-09 18:18:08.000000,2021-03-31 22:40:45.000000,LOGICIMMO,BUY,"{BLOCKBUILDING,LOCAL,OFFICE}",0,10000,0,2000000000,"{1,2,3,4,5}",,,
0d9baddd-af89-44a0-8fcb-7e56fc30a787,63468093,2021-10-08 11:55:33.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{83140},,
64d6daae-a769-439c-9163-4eb5874fe3d0,60931694,2021-01-16 12:11:31.000000,2021-01-19 19:03:42.000000,LOGICIMMO,RENT,{APARTMENT},28,1000,0,1200,"{1,2,3,4,5}","{75009,75017,75018}",,
a5319e01-de53-4961-b059-5390646776e8,63871351,2021-12-03 22:25:24.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{37000},,
b81dbb64-51d3-43e7-8a9b-e305afce6774,63453525,2021-10-06 12:28:14.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{11510},,
e66f6799-cad1-4d10-9906-9497e4aba508,63705398,2021-11-09 08:01:49.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{68},
43fd3d22-e4aa-46c7-98de-31f05641d93c,63906714,2021-12-09 19:30:54.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{27500},,
89edea32-50f9-4cfc-a8c6-2f7b29043fc4,62852177,2021-08-04 16:05:27.000000,2021-08-04 17:43:12.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{75011},,
62767ac0-325b-4917-8474-f406146dfd38,63442046,2021-10-04 20:47:30.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{13600},,
da81955c-e073-4463-ab8b-1f3f90ee59f3,62274928,2021-06-04 19:13:06.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},76,1000,0,63000,"{1,2,3,4,5}",{71300},{71},
4797d8bb-f25f-42c2-816c-ec8df7eb45ff,62999929,2021-08-19 17:53:20.000000,,LOGICIMMO,RENT,,100,1000,0,700,"{1,2,3,4,5}",,{72},
edea3d93-bd92-4363-bb8a-96ab1e995bac,63371272,2021-09-26 11:13:07.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,52500,"{1,2,3,4,5}",,{29},
64cf5d23-e13d-4705-a58b-e87847adc581,62701344,2021-07-20 16:32:23.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{64200},,
58c9d9c9-706c-4688-8894-0863b70043c7,63026633,2021-08-22 17:57:00.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,900,1200,"{4,5}",,,
c406c84f-64af-48b6-8b1a-03e3e64caeb6,62650648,2021-07-15 08:20:43.000000,2021-11-17 15:08:41.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{84},
86cbb03b-5bd3-44da-acc7-e7c64cefaf94,63981371,2021-12-30 17:52:55.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},100,1000,0,410000,"{1,2,3,4,5}",{38200},,
558a04cb-2617-4a0b-92ee-494dc892c5aa,61944374,2021-05-02 17:08:55.000000,,LOGICIMMO,VIAGER,,80,100,0,0,{3},"{76160,76520}",,
f97ac4f0-b372-4d25-974e-faf09be84264,62867859,2021-08-05 23:57:19.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",,{67},
19d7df37-765e-43cd-a85c-0648531fae6e,63954753,2021-12-20 16:17:22.000000,,LOGICIMMO,RENT,,40,1000,0,1300,"{1,2,3,4,5}",,{75},
2380e9b9-f068-419a-856a-7ce5781ff326,61111571,2021-02-04 17:28:37.000000,2021-08-23 08:59:23.000000,LOGICIMMO,BUY,,0,10000,0,2000000000,"{1,2,3,4,5}",{13001},,
92118082-e972-4da0-b3af-d84ea2c7df57,62691196,2021-07-19 15:55:15.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{46000},,
a6d77d93-068b-41fc-91a5-aa2092d6c952,63798603,2021-11-22 10:54:43.000000,,LOGICIMMO,RENT,"{APARTMENT,UNKNOWN,YARD}",50,1000,0,60,"{1,2,3,4,5}","{40220,40440,40530}",,
32d8f187-fc4f-414c-ad99-3ceb37cc071c,61411854,2021-03-09 23:12:13.000000,2021-04-09 15:01:48.000000,LOGICIMMO,BUY,{APARTMENT},0,10000,0,2000000000,"{1,2,3,4,5}",{76600},,
9f2a23d9-0bc5-4af4-a51d-ecb7bbd0843a,63483888,2021-10-10 18:52:12.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{48},
2fdf4e50-4dda-412a-8225-29e21a08df2c,62100746,2021-05-17 11:05:21.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{79290},,
63c946e5-4a2f-41fa-a7ab-6edc405b4eb4,63738780,2021-11-13 19:28:49.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}","{13009,13010}",,
f44ef06d-c61c-4333-9edb-a482ab02761f,62908191,2021-08-10 09:49:03.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{29200},,
0c214c29-c00b-44bf-b64d-0005607a59cc,62341760,2021-06-12 15:34:39.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{46600},,
32dc3308-1397-48f6-8a5a-b404ec4dca4e,62132822,2021-05-20 10:41:40.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",,,
93846ee1-6c8e-4d44-98ee-3b78896425ed,61350200,2021-03-03 00:05:37.000000,2021-07-13 08:25:36.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{30420},,
31ce9ec0-cc3c-4d94-b1f5-5a1608db3dd5,62847724,2021-08-04 10:12:57.000000,,LOGICIMMO,RENT,,0,1000,0,360,"{1,2,3,4,5}",{49000},,
a17d3ce7-d27d-496d-a692-d60edb149f4b,62004807,2021-05-08 07:43:15.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{59280},,
f4cd80c3-f6b9-4f12-a4da-bcbe44f4cbf6,63444072,2021-10-05 08:38:10.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{06200},,
945572a5-ea77-4be1-a91e-4ae1d3d1f3a8,62709629,2021-07-21 13:58:40.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{33530},,
0db3566d-2848-443e-9032-be6b7097ddfc,63268073,2021-09-15 10:00:17.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{63100},,
cad9e984-d673-41f0-b77c-9e31a14f66d0,62019950,2021-05-09 16:47:09.000000,2021-06-21 11:59:58.000000,LOGICIMMO,RENT,{APARTMENT},35,60,700,950,"{1,2,3,4,5}",{78280},,
e3d10ed8-ba47-48c6-ab1c-5ad50e91629a,61585473,2021-03-29 11:09:04.000000,2021-04-12 21:33:22.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",{30200},,
fe93e31b-e246-4a5e-bdae-5ad4c0a32b4d,62162952,2021-05-23 20:59:50.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{78000},,
f6183072-5669-4954-9651-029c3faa9a4e,62833051,2021-08-02 19:23:32.000000,,LOGICIMMO,RENT,{APARTMENT},35,1000,0,750,"{1,2,3,4,5}",{13100},,
b9f0f10e-8320-4f62-87ce-6f1c2e720bc0,62216309,2021-05-30 07:17:31.000000,2021-07-26 18:00:48.000000,LOGICIMMO,RENT,,100,1000,0,0,"{1,2,3,4,5}","{75014,75015}",,
ff47e431-4b33-40d6-a2a4-c38b397a2180,61267376,2021-02-21 20:07:39.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{74140},,
c56c8e71-4552-4b69-86e2-05756d4f7502,61339544,2021-03-01 18:44:19.000000,,LOGICIMMO,RENT,{APARTMENT},20,10000,0,600,"{1,2,3,4,5}","{69001,69002,69004}",,
c639dca6-7b22-438f-abb3-f9afe399b527,63965601,2021-12-25 12:31:37.000000,,LOGICIMMO,RENT,,0,1000,433,650,"{1,2,3,4,5}",{69330},,
62967c8f-87a6-44f6-8d48-7a28f33c0d5f,62815817,2021-08-01 09:25:29.000000,2021-08-13 06:28:11.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",,{59},
2639740c-b11c-44d9-ac3a-038068038f4b,63968172,2021-12-26 14:46:16.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{83390},,
49624836-1e24-43d2-a956-ac48c0018835,62260935,2021-06-03 13:33:04.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,300000,"{1,2,3,4,5}",{01210},,
aca364be-3288-451e-9ef9-39081f9a8135,61236892,2021-02-18 13:26:47.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{69570},,
8ecdbaf0-d1a4-4baf-b1f6-d32a679cf605,62752477,2021-07-25 22:31:20.000000,2021-07-29 17:35:31.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{69000},,
0f3d850d-db92-4d28-b235-e907a189fb6f,63348811,2021-09-23 16:19:01.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{92120},,
81564f4c-fbc7-4c87-a56b-025289a7baef,60932664,2021-01-16 14:11:39.000000,2021-05-10 16:52:45.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,10000,0,2000000000,"{1,2,3,4,5}",,,
cf82332a-b0e1-445a-af68-3ec7eeaecfa9,62743396,2021-07-24 23:20:58.000000,,LOGICIMMO,BUY,"{APARTMENT,BLOCKBUILDING,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE,YARD}",0,1000,0,60000,"{1,2,3,4,5}",{68400},{68},
c83f77ef-409e-4f3d-999c-0789200b09fd,62297165,2021-06-07 08:30:03.000000,,LOGICIMMO,RENT,{APARTMENT},50,1000,0,700,"{1,2,3,4,5}","{76720,76890}",,
1087d678-78e7-43e9-b6d6-e030cdc19423,62347833,2021-06-13 11:29:22.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{63610},,
f96f29e1-5ea5-498a-b47e-8d4583022a9a,63952473,2021-12-19 18:54:34.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{62},
1968d3f5-797b-4f86-b474-2ad230b3dcfe,63208569,2021-09-09 13:14:50.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{34000},,
7bccc9c9-c324-4ce9-9c0d-5a89728b0f32,62417646,2021-06-21 02:44:53.000000,,LOGICIMMO,BUY,{BLOCKBUILDING},0,1000,0,250000,"{1,2,3,4,5}",,{83},
bb356040-99d0-446d-bb0a-29137d1b9186,62051360,2021-05-12 13:32:22.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",70,1000,0,1000,"{1,2,3,4,5}","{33000,33600,33700}",,
d360c2a5-55fe-434a-8431-2e6958b79f23,61035685,2021-01-27 13:18:24.000000,2021-04-09 15:01:48.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{13010},,
a7ff01ed-f811-4d2f-b7c9-e0849bacef65,60951172,2021-01-18 13:36:20.000000,2021-05-10 16:52:45.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{63000},,
c1968f46-38ba-4447-88b0-9b0b11cd4311,62648597,2021-07-14 21:06:06.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{85260},,
eed32e23-b565-45dc-b7c3-da96ab3f9849,62036625,2021-05-11 07:07:42.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{68380},,
fb68093b-9dc4-4da0-aae4-2c0304267b19,63892908,2021-12-07 15:26:08.000000,,LOGICIMMO,RENT,,0,1000,456,684,"{1,2,3,4,5}",{38350},,
fdd75a8d-f38a-437d-9a8f-c5d87991cf3a,62834795,2021-08-02 22:44:44.000000,2021-11-06 09:31:04.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",,,
973f46f8-8e77-4875-b0b8-377d66147533,61630062,2021-04-03 09:25:22.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,400000,"{1,2,3,4,5}","{83320,83400}",,
4d884cc8-99f9-4d5f-9b10-eda82a988efd,62387799,2021-06-17 15:36:24.000000,,LOGICIMMO,RENT,,28,90,200,550,"{1,2,3}","{76290,76600,76930}",,
6e7e1648-79d4-4673-b9de-35e57ca20034,62079970,2021-05-15 12:09:31.000000,2021-11-03 12:15:42.000000,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{54114},,
f0039c41-a9db-4f16-9261-a2dfe43857a3,62397612,2021-06-18 17:32:39.000000,,LOGICIMMO,BUY,,80,1000,0,260000,"{1,2,3,4,5}","{30132,30620}",,
04fda0a2-b9bf-4834-96a0-509c92478d0a,63829164,2021-11-26 22:57:39.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,93600,140400,"{1,2,3,4,5}",{13008},,
be655c1b-8ee9-4cb6-bc8e-37384705e073,61353438,2021-03-03 12:50:54.000000,2021-07-02 11:57:12.000000,LOGICIMMO,RENT,{HOUSEORVILLA},0,10000,0,800,"{1,2,3,4,5}","{85360,85520,85750}",,
f3634aa7-66af-4c5e-ad98-67b5a855e98f,61773737,2021-04-17 09:59:46.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",70,1000,0,850,"{1,2,3,4,5}",{59160},,
c41b8ef0-46c0-44d9-b0ca-f29daa4ddac5,62791102,2021-07-29 13:08:53.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",,{42},
9b2aa1d9-76a1-493e-8176-43a68ab39fd8,61423173,2021-03-11 12:10:13.000000,,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{38000},,
bfc3894d-5436-4cb5-9065-876d6f2bb419,61228586,2021-02-17 14:49:52.000000,2021-02-18 06:53:48.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{75014},,
89df3191-99de-43cc-87b7-e9181aead050,63456728,2021-10-06 18:58:07.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",,{44},
60ed5e04-b32b-4335-8d1c-a0ed8eebbeef,62958202,2021-08-15 16:04:33.000000,,LOGICIMMO,BUY,{APARTMENT},0,1000,0,220000,"{3,4,5}","{67112,67120,67980}",,
6a854f4d-5256-4487-98c9-f16f353aeada,61058387,2021-01-30 00:03:08.000000,2021-05-29 00:13:51.000000,LOGICIMMO,BUY,{YARD},900,10000,0,2000000000,"{1,2,3,4,5}","{06110,06250,06400}",,
f6af3de3-8e7b-4c96-8f70-37103c791b86,61572244,2021-03-27 19:02:33.000000,,LOGICIMMO,RENT,{HOUSEORVILLA},0,10000,300,400,"{1,2,3,4,5}","{17190,17310,17550}",,
c0115b9b-43ae-4cae-9e15-4107b14bdc14,60900531,2021-01-12 18:18:27.000000,,LOGICIMMO,RENT,{APARTMENT},0,10000,392,588,"{1,2,3,4,5}",,,
df614108-4b27-4443-8b12-04eda1ea8ce7,61970771,2021-05-04 21:37:48.000000,,LOGICIMMONEUF,NEWSELL,{APARTMENT},,,,,"{1,2}",{94320},,
1e3ad5ca-2117-4a16-bbce-4c49852fd25a,60806940,2021-01-01 21:37:12.000000,2021-05-10 16:52:45.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,,
99662da3-101c-44ec-9f1b-4a8ad1e34592,61263247,2021-02-21 12:47:11.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",,{08},
c9d6d277-0c80-4d7e-8b44-10e260ce0270,63966571,2021-12-25 20:55:47.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,0,0,"{1,2,3,4,5}",{22700},,
3a665be2-e0f5-4663-a559-a4cb4472ac8e,63975247,2021-12-28 18:43:50.000000,,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{20000},,
ce474778-2f9d-4218-8912-f47a6aa91f1c,61142579,2021-02-08 10:07:12.000000,2021-02-20 19:12:26.000000,LOGICIMMO,RENT,,0,10000,0,2000000000,"{1,2,3,4,5}","{13500,13620,13960}",,
279d4ed0-fb5f-4164-bb69-ee81f8e5af6f,61354688,2021-03-03 15:05:10.000000,2021-06-10 12:32:53.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{06220},,
f81ee7cb-4828-464c-b426-2f547cef2ea1,61213165,2021-02-15 23:10:53.000000,2021-09-29 14:06:44.000000,LOGICIMMO,BUY,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",{63000},,
4d87d268-eff3-4992-89c8-088b344e8b75,60867421,2021-01-09 03:17:35.000000,2021-01-12 09:32:38.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{92400},,
4d6a5e34-64dc-49e5-83da-0f80c6592ca5,61294132,2021-02-24 16:34:48.000000,,LOGICIMMONEUF,NEWSELL,,,,,,"{1,2,3,4,5}",{44380},,
b7c048f8-ef4b-4662-95b2-ef47d5aa3729,62300908,2021-06-07 14:13:02.000000,,LOGICIMMO,RENT,,0,1000,516,774,"{1,2,3,4,5}",{91160},,
627a2da9-a90a-43bf-88a2-1b76ef59a8e9,62080105,2021-05-15 12:24:05.000000,2021-06-08 21:16:05.000000,LOGICIMMO,RENT,{APARTMENT},18,1000,0,680,"{1,2,3,4,5}","{75011,75012,75013}",,
33e7ab02-5c8b-4ced-9adb-daf7c2788d75,62772270,2021-07-27 17:41:36.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{30000},,
69eb5b4d-cb4b-4711-8c56-0b15a914f763,63083801,2021-08-28 13:16:13.000000,,LOGICIMMO,RENT,,0,1000,0,900,"{1,2,3,4,5}",,{75},
6133a1ef-6e56-45fa-b3dd-375b0046a6f8,63462574,2021-10-07 15:42:26.000000,2022-01-02 21:42:40.000000,LOGICIMMO,BUY,{HOUSEORVILLA},90,1000,0,350000,"{4,5}","{38110,38300}",,
9c29249b-8893-4a5f-927f-a11920738d28,60898017,2021-01-12 14:19:48.000000,2021-02-26 11:13:39.000000,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA}",0,10000,0,700,"{1,2,3,4,5}","{19000,19100,19360}",,
701177c3-a29e-4f49-a9f8-98639a59863d,63983763,2021-12-31 17:00:51.000000,,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE,MANSION}",0,1000,172800,259200,"{1,2,3,4,5}",{30000},,
920ec1ef-9f6f-4b15-82ef-3d96bd0672e7,62398014,2021-06-18 18:28:38.000000,2021-06-28 09:34:20.000000,LOGICIMMO,BUY,"{HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",0,1000,0,0,"{1,2,3,4,5}",{84000},,
3d592232-c612-4324-ba4f-08f0d70008ee,61644605,2021-04-04 20:36:47.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{63380},,
0fd94989-2de5-4417-a0df-6626871344cd,63514589,2021-10-14 15:59:21.000000,,LOGICIMMO,RENT,,35,1000,0,0,"{1,2,3,4,5}",{74200},,
85bb3b88-10be-4cc5-a63f-28bb0a826a11,63825116,2021-11-26 10:28:02.000000,2021-12-24 19:43:43.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{74170},,
113b1d91-f087-4448-9539-f8af5e8b069a,63016408,2021-08-21 15:27:53.000000,2021-11-29 18:40:30.000000,LOGICIMMO,RENT,"{LOCAL,OFFICE}",0,1000,0,0,"{1,2,3,4,5}",{25000},,
2eb9f131-dcb1-455b-b2da-c9a0f81f6421,63112811,2021-08-31 14:09:50.000000,2021-10-14 20:25:54.000000,LOGICIMMO,RENT,"{APARTMENT,LOFTORWORKSHOPORSURFACE}",0,1000,0,600,"{1,2,3,4,5}",{35000},,
7588b9ca-f80a-493f-86b8-a9214cc5ceb5,63322880,2021-09-20 22:28:56.000000,2021-10-12 06:47:46.000000,LOGICIMMO,RENT,,0,1000,0,0,"{1,2,3,4,5}",{44000},,
2f5f63a0-09b3-46b2-b21a-32009f96aa37,62735202,2021-07-24 07:24:15.000000,2021-07-26 18:01:34.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,750,"{1,2,3,4,5}",,{11},
a1e4d4c3-ed8f-423e-9629-d5620c8472a8,61460817,2021-03-15 15:51:29.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,0,"{1,2,3,4,5}",{26230},,
3420a71f-bcf6-4e66-9803-42b0017a6cc0,61410468,2021-03-09 20:25:24.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,150000,"{1,2,3,4,5}","{76600,76700}",,
36d0dd37-69bf-45c1-9df5-d11fbc81a7bf,62663290,2021-07-16 12:28:58.000000,,LOGICIMMO,RENT,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE,UNKNOWN}",40,1000,0,650,"{1,2,3,4,5}",{69002},,
f3026b16-bf11-4c04-a390-f07d5d524578,63472009,2021-10-08 21:50:19.000000,2021-10-15 22:52:26.000000,LOGICIMMONEUF,INVESTMENT,,,,,,"{1,2,3,4,5}",{92350},,
660a066c-94df-474a-86ab-9f9847177547,61594721,2021-03-30 09:43:43.000000,,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA,LOFTORWORKSHOPORSURFACE}",55,1000,0,200000,"{3,4,5}","{69003,69100}",,
51ba4102-d1fa-43f9-af2c-239b9a7d47e8,63151408,2021-09-04 04:44:57.000000,2021-10-03 13:31:39.000000,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{95690},,
2dc3075f-e7ec-4f5e-a022-47b2639d2fcf,63603710,2021-10-26 13:30:04.000000,,LOGICIMMO,BUY,,0,1000,0,0,"{1,2,3,4,5}",{25300},,
742ca577-239f-4d09-9175-618c3bb41a9d,61196126,2021-02-14 11:15:32.000000,,LOGICIMMO,BUY,,0,0,0,500000,"{1,2,3,4,5}",{27200},,
a8417bbf-e009-473c-a4d1-b36ef61d3e4d,62297725,2021-06-07 09:39:57.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},90,1000,0,320000,"{1,2,3,4,5}",{91100},,
253b8c7f-a8a1-43be-8a3f-97bf839407ce,61254924,2021-02-20 14:14:22.000000,2021-04-01 20:58:26.000000,LOGICIMMO,BUY,"{APARTMENT,HOUSEORVILLA}",70,1000,280000,520000,"{1,2,3,4,5}","{06110,06400}",,
922e5d87-6962-4dc3-856b-853462cd02d5,62710635,2021-07-21 15:24:04.000000,2021-10-03 10:59:50.000000,LOGICIMMO,RENT,{APARTMENT},0,1000,0,0,"{1,2,3,4,5}",,{45},
95ece0fe-8d7f-4e2e-b252-dccd993c7904,61961980,2021-05-04 09:09:19.000000,,LOGICIMMO,BUY,{HOUSEORVILLA},0,1000,0,400000,"{1,2,3,4,5}","{45000,45160,45560}",,
